periodo,product_id,stock_final
201812,20126,80.76458
201812,20150,102.41169
201812,20089,173.29168
201812,20218,40.21618
201812,20513,10.03603
201812,20262,2.52252
201812,20395,0.5721
201812,20604,7.29765
201812,20576,70.58224
201812,20237,56.39001
201812,20186,46.84811
201812,20229,64.40223
201812,21034,7.0636
201812,21022,1.60313
201812,21013,4.33734
201812,20130,65.65737
201812,20159,0.78291
201812,20389,4.42006
201812,20364,9.88186
201812,20902,16.11918
201812,20997,20.0805
201812,20503,1.61752
201812,21201,0.71417
201812,20700,5.36019
201812,20682,34.91825
201812,20611,30.99805
201812,20477,30.68569
201812,20408,107.39822
201812,20712,79.75776
201812,20990,3.79533
201812,21001,4.98014
201812,21037,4.91292
201812,20522,14.32916
201812,20459,58.14751
201812,20523,0.06001
201812,20495,9.22474
201812,20559,0.54832
201812,20540,10.0578
201812,20527,0.0
201812,20553,8.47459
201812,21011,7.72044
201812,20979,9.87441
201812,21043,7.86486
201812,21031,7.72849
201812,21188,3.95195
201812,21206,4.54818
201812,20709,4.50887
201812,20917,6.23375
201812,20460,17.14003
201812,21056,2.38602
201812,20627,15.05748
201812,20558,14.42168
201812,20689,7.12712
201812,20798,5.78032
201812,20835,8.93256
201812,20817,11.31312
201812,20580,29.44305
201812,20547,12.52388
201812,21093,14.66364
201812,21105,14.27471
201812,21102,14.67098
201812,20971,0.40981
201812,20809,23.57829
201812,21125,0.24711
201812,20295,0.24195
201812,20225,13.67026
201812,20301,0.76078
201812,20291,2.47351
201812,20848,3.1253
201812,20324,3.6908
201812,20230,2.65003
201812,21021,0.01103
201812,20009,103.33427
201812,21182,0.21225
201812,21113,0.70645
201812,21122,0.50844
201812,20036,188.0788
201812,20439,33.15367
201812,20493,26.19162
201812,20814,10.24143
201812,20421,0.10055
201812,21185,0.63759
201812,20452,0.04076
201812,20982,1.72245
201812,20870,0.90013
201812,20706,1.20099
201812,20802,3.14428
201812,21156,1.39503
201812,21181,0.93475
201812,20471,7.5621
201812,20808,2.59197
201812,21192,2.11047
201812,21222,0.92747
201812,21124,2.22174
201812,20725,4.09188
201812,20583,9.07177
201812,20831,8.94494
201812,20622,19.11127
201812,20783,4.61519
201812,20793,9.07507
201812,20658,7.47774
201812,20629,42.43721
201812,20677,25.33267
201812,20572,46.50066
201812,20632,24.12872
201812,20602,25.12871
201812,20669,25.63206
201812,20590,0.01992
201812,20064,2.3114
201812,21170,1.10729
201812,20569,3.28884
201812,20908,4.72858
201812,21255,0.70762
201812,21257,0.66645
201812,21271,0.0297
201812,21264,0.07277
201812,20014,0.12012
201812,20049,3.69096
201812,20056,0.52416
201812,20567,45.99417
201812,20323,74.78409
201812,21084,0.03112
201812,20409,16.97241
201812,20216,11.05923
201812,21202,0.92532
201812,20642,17.67943
201812,20651,43.44324
201812,20254,17.22354
201812,21218,1.17263
201812,20751,13.14397
201812,20742,14.51497
201812,20585,25.18228
201812,20563,34.80586
201812,20612,24.57197
201812,20699,29.98081
201812,20883,11.34839
201812,20956,22.12774
201812,20906,8.32628
201812,20985,16.12775
201812,20453,5.83517
201812,20608,3.59705
201812,21010,4.71093
201812,20607,0.0
201812,20587,0.17951
201812,20630,0.06421
201812,20981,9.54449
201812,20853,7.66279
201901,20524,41.73245
201901,20311,4.38893
201901,20654,0.805
201901,21005,1.7472
201901,20974,1.53754
201901,20828,5.00916
201901,20941,1.21751
201901,20803,1.64252
201901,20781,3.59623
201901,20638,22.73151
201901,20479,-0.03358
201901,20313,10.28664
201901,20224,18.13266
201901,20232,5.94594
201901,20158,7.98798
201901,21048,2.14421
201901,20086,122.30516
201901,20852,3.95158
201901,20948,2.06069
201901,20283,21.33069
201901,20937,1.90008
201901,21080,1.44253
201901,20947,1.63036
201901,20812,5.24051
201901,20970,2.83702
201901,20609,20.54183
201901,20051,42.53834
201901,20242,16.58966
201901,20325,22.33795
201901,20033,130.33839
201901,21088,0.5887
201901,20432,0.03993
201901,20424,0.05318
201901,20505,2.89755
201901,20484,2.52885
201901,20641,3.19934
201901,20721,1.96691
201901,20660,3.70974
201901,20797,1.46148
201901,20925,4.82451
201901,21032,0.9606
201901,20486,1.57641
201901,20730,3.17029
201901,20388,40.08732
201901,20119,57.49052
201901,20129,14.08487
201901,20053,2.74083
201901,20846,1.39503
201901,20007,121.3588
201901,20055,40.6448
201901,20810,4.29549
201901,20672,12.61548
201901,20190,34.6809
201901,20148,9.94142
201901,20233,0.0
201901,20345,2.72948
201901,20162,0.51425
201901,20472,21.07123
201901,20363,30.90797
201901,20366,16.06131
201901,20308,20.94785
201901,20482,18.44921
201901,20606,16.66862
201901,20745,13.91084
201901,20579,10.54776
201901,20713,14.29481
201901,20470,13.67093
201901,20596,12.10376
201901,20893,5.66739
201901,20824,15.98952
201901,20939,7.10765
201901,20039,19.38518
201901,20082,30.11736
201901,20656,22.06672
201901,20546,0.61032
201901,20361,0.20344
201901,20322,0.0
201901,20207,46.84489
201901,20796,6.25865
201901,20281,7.32972
201901,20120,18.2637
201901,20860,0.24898
201901,20132,96.06979
201901,20998,1.58963
201901,20353,89.85416
201901,20111,31.92265
201901,20605,0.01166
201901,20276,0.50614
201901,20701,14.75685
201901,20864,4.21541
201901,20076,20.44964
201901,20744,0.16619
201901,20253,9.28073
201901,20027,2.44139
201901,20068,71.43206
201901,20549,5.79185
201901,20594,0.30652
201901,20708,2.56605
201901,20463,1.63188
201901,20570,5.45905
201901,20714,4.36453
201901,20661,4.87552
201901,20693,3.67105
201901,20538,6.47957
201901,20922,2.60489
201901,20786,0.00876
201901,21063,4.12104
201901,20466,18.07659
201901,20532,-7.7212
201901,21083,1.71335
201901,20960,1.18154
201901,20380,21.73714
201901,20438,9.02094
201901,20404,13.60168
201901,20117,26.23635
201901,20680,14.73807
201901,20407,1.57445
201901,20285,0.0
201901,20936,1.67003
201901,20346,3.73662
201901,20887,3.52696
201901,20372,0.0486
201901,20381,20.36408
201901,20352,17.04252
201901,20850,10.92874
201901,20005,401.20604
201901,20004,221.90114
201901,20003,84.65832
201901,20379,3.16863
201901,20019,177.89335
201901,20394,14.62502
201901,20501,14.69996
201901,20800,3.09225
201901,20411,3.92055
201901,20272,0.32989
201901,20778,7.45454
201901,20617,14.49219
201901,20554,0.00546
201901,20755,4.55774
201901,20776,3.76849
201901,20718,2.12312
201901,20457,4.08681
201901,20405,1.04832
201901,20431,3.04668
201901,20248,3.49385
201901,20287,3.60884
201901,20214,12.41866
201901,20057,17.65764
201901,20052,115.08413
201901,20384,0.24053
201901,20108,53.10658
201901,20118,54.00013
201901,20454,6.03998
201901,20046,37.99478
201901,20645,7.31351
201901,20683,7.41873
201901,20142,98.61939
201901,20240,43.66209
201901,20259,8.79715
201901,20565,5.51897
201901,20396,17.03878
201901,20399,6.15308
201901,20892,5.15882
201901,20874,3.07744
201901,20125,1.638
201901,20139,1.08108
201901,20093,6.01146
201901,20101,10.99917
201901,20106,15.68385
201901,20123,12.25224
201901,20894,0.1186
201901,20360,3.43805
201901,20048,98.36692
201901,20077,65.53835
201901,20194,29.74695
201901,20169,45.00656
201901,20136,-0.30445
201901,20105,125.26987
201901,20173,39.86892
201901,20435,15.42341
201901,20806,13.63559
201901,20269,0.02092
201901,20383,12.28164
201901,20492,6.32432
201901,20277,3.35066
201901,20446,1.81297
201901,20006,80.11311
201901,20017,123.26461
201901,20029,36.97206
201901,20097,16.50638
201901,20109,21.77615
201901,20099,66.55543
201901,20040,18.05734
201901,20178,31.44878
201901,20013,4.94676
201901,20092,1.69533
201901,20065,13.93938
201901,20205,21.34724
201901,20166,7.30138
201901,20137,18.83015
201901,20371,15.8376
201901,20008,10.33043
201901,20018,39.49193
201901,20096,40.89085
201901,20761,4.40294
201901,20705,35.78805
201901,20221,32.21618
201901,20087,2.53946
201901,20074,54.01941
201901,20088,65.98912
201901,20243,0.08649
201901,20644,5.03685
201901,20676,6.24078
201901,20825,4.43898
201901,20905,3.59541
201901,20517,0.0819
201901,20804,4.11957
201901,20568,0.02457
201901,20474,4.25158
201901,20433,20.18914
201901,20456,27.04502
201901,20480,15.3879
201901,20931,9.55063
201901,21077,5.35491
201901,20069,12.64973
201901,20071,21.56045
201901,20091,13.9776
201901,20113,35.42448
201901,20028,33.9066
201901,20072,7.2891
201901,20038,57.76243
201901,20066,88.21613
201901,20067,11.58394
201901,20115,23.53478
201901,20084,72.618
201901,20121,4.34325
201901,20116,8.78381
201901,20289,32.64625
201901,20146,52.00923
201901,20462,0.49018
201901,20448,0.02288
201901,20425,3.15657
201901,20420,8.32866
201901,20467,0.24646
201901,20512,9.76139
201901,20227,29.92036
201901,20986,1.82932
201901,20949,2.93268
201901,20601,17.43119
201901,20586,17.60439
201901,20429,26.05017
201901,20449,18.81762
201901,20416,30.61852
201901,21030,0.10477
201901,20685,6.56525
201901,20422,34.42748
201901,20282,0.0
201901,20303,0.81493
201901,20450,0.0026
201901,20483,1.58546
201901,20310,2.93808
201901,20103,52.07557
201901,20063,19.11182
201901,20185,13.80473
201901,20165,24.43449
201901,21014,2.20256
201901,20961,4.94283
201901,20838,1.70311
201901,20849,2.4416
201901,20768,3.64481
201901,20901,4.32766
201901,20935,2.83623
201901,21036,0.01468
201901,20965,2.49317
201901,20999,1.80582
201901,20228,18.1818
201901,20507,28.18862
201901,20582,23.19083
201901,20952,8.86269
201901,20977,8.15134
201901,20151,51.97194
201901,20315,4.4673
201901,20255,-0.33219
201901,20362,10.64585
201901,20697,5.61548
201901,20913,1.02907
201901,20475,8.4057
201901,20430,0.0
201901,20528,-0.00205
201901,20499,0.66159
201901,20516,23.41403
201901,20423,0.0
201901,20511,0.65724
201901,20461,2.13178
201901,20489,0.7715
201901,20367,4.83119
201901,20386,3.86357
201901,20263,5.07778
201901,20267,4.0177
201901,20441,3.35154
201901,20566,0.45183
201901,21047,0.04765
201901,21019,0.0084
201901,21029,3.15951
201901,21008,1.57576
201901,20080,2.8596
201901,20054,1.75716
201901,20061,0.78291
201901,20047,2.53423
201901,20075,4.50141
201901,20059,1.43312
201901,20044,10.68996
201901,20094,0.00663
201901,20154,0.26539
201901,20131,0.014
201901,20520,0.80786
201901,20504,11.0225
201901,20729,9.66456
201901,20670,22.38024
201901,20177,0.00763
201901,20208,1.57464
201901,20145,10.0735
201901,20198,1.53433
201901,20153,1.14049
201901,20200,2.03391
201901,20176,4.95296
201901,20336,1.42792
201901,20188,0.95505
201901,20273,2.16106
201901,20215,3.9
201901,20220,0.77021
201901,20241,7.10047
201901,20226,0.01838
201901,20252,6.0854
201901,20329,0.02288
201901,20385,1.25388
201901,20338,5.23121
201901,20327,0.71308
201901,20309,0.61537
201901,20342,6.22457
201901,20330,11.88891
201901,20434,0.03459
201901,20189,1.82815
201901,20275,55.70681
201901,20212,-0.01297
201901,20290,1.19583
201901,20335,36.27564
201901,20365,0.11229
201901,20268,3.19314
201901,20238,0.0
201901,20284,0.65724
201901,20251,5.26808
201901,20195,20.73926
201901,20060,37.40755
201901,20034,65.73294
201901,20292,4.14266
201901,20244,14.40957
201901,20401,1.71171
201901,20256,23.18268
201901,20400,42.22254
201901,20079,242.33118
201901,20102,206.73476
201901,20001,544.71331
201901,20406,17.09861
201901,20469,15.56755
201901,20840,2.55117
201901,20919,2.94006
201901,21130,1.40594
201901,21070,0.00437
201901,20196,52.84734
201901,20534,5.13295
201901,20529,1.83713
201901,20444,1.63027
201901,20397,12.10529
201901,20078,33.40155
201901,20375,20.96203
201901,20023,178.00146
201901,20684,1.94594
201901,20100,41.62649
201901,20250,17.97978
201901,20321,2.4013
201901,20026,193.80031
201901,20847,0.94676
201901,21024,0.00109
201901,21038,0.69124
201901,21016,0.60824
201901,21152,0.06334
201901,20328,10.33032
201901,20299,15.02592
201901,20878,5.78515
201901,20183,52.66542
201901,20073,63.81162
201901,20037,187.8109
201901,20090,186.52452
201901,20271,24.14237
201901,20556,12.91356
201901,20152,29.17169
201901,20555,8.77225
201901,20249,36.49988
201901,20192,151.39401
201901,20647,4.77204
201901,20278,45.33853
201901,20182,2.04597
201901,20314,4.76445
201901,20187,1.94912
201901,20184,-0.01819
201901,20181,3.64895
201901,20114,27.64125
201901,20312,-1.57248
201901,20163,0.0
201901,20209,1.85504
201901,20775,16.7705
201901,20782,22.41177
201901,21116,0.00437
201901,21055,0.2599
201901,20193,1.46285
201901,20943,5.93729
201901,20539,1.76806
201901,20973,4.13152
201901,20035,6.12394
201901,20021,56.51318
201901,20010,72.29914
201901,20041,32.13101
201901,20020,31.3273
201901,20031,42.10752
201901,20022,56.95872
201901,20043,39.78374
201901,20050,27.97267
201901,20011,250.35192
201901,20016,48.321
201901,20024,0.0819
201901,20025,119.11536
201901,20156,1.02648
201901,20030,108.8724
201901,21050,2.00709
201901,21071,3.9998
201901,21027,9.14889
201901,20862,2.19929
201901,20502,10.86555
201901,20551,7.70628
201901,20818,8.50188
201901,20863,1.10479
201901,20614,7.47372
201901,20664,4.2373
201901,20843,0.22311
201901,20759,3.17246
201901,20715,1.00532
201901,20168,72.32824
201901,20002,32.57674
201901,20015,186.73986
201901,20045,137.52198
201901,20373,0.0
201901,20969,8.1233
201901,20716,0.01348
201901,20722,13.4232
201901,20332,5.83633
201901,20280,25.80628
201901,20288,20.41878
201901,20222,35.40215
201901,20180,39.9889
201901,20652,12.04847
201901,20984,4.10941
201901,21067,2.72738
201901,20698,13.3593
201901,20560,10.94758
201901,20147,7.07616
201901,21131,1.76106
201901,20160,39.26504
201901,20307,-0.30369
201901,20197,0.02474
201901,20788,11.7669
201901,20012,105.09496
201901,20201,9.30444
201901,20419,0.01447
201901,20702,2.54309
201901,20994,3.84695
201901,21049,3.84114
201901,20296,4.27616
201901,20235,9.16264
201901,20300,-0.25061
201901,20600,17.29659
201901,20735,2.40531
201901,20138,7.79474
201901,20171,37.96897
201901,20062,0.64821
201901,20239,18.53653
201901,20211,17.44142
201901,20821,2.15868
201901,20341,4.22263
201901,20293,13.07342
201901,20206,40.16376
201901,20134,1.8837
201901,20133,13.48893
201901,20140,11.44962
201901,20081,3.42342
201901,20320,2.85078
201901,20316,2.50761
201901,20891,7.63832
201901,20599,7.63046
201901,20655,20.74426
201901,20354,0.33038
201901,20058,141.86128
201901,20382,0.5541
201901,20485,23.33016
201901,20412,16.72424
201901,20374,37.863
201901,20376,25.63097
201901,20122,-1.03607
201901,20359,2.44513
201901,20349,2.8631
201901,20535,-0.07984
201901,20410,0.94299
201901,20639,0.00292
201901,20500,0.75224
201901,20839,8.89149
201901,20807,4.11125
201901,20653,0.01645
201901,20246,13.05493
201901,20219,0.01631
201901,20543,0.0
201901,20357,0.0
201901,20737,1.13568
201901,20473,4.69828
201901,20304,0.0
201901,20780,3.42309
201901,20413,12.10766
201901,20820,3.52306
201901,20823,2.6853
201901,20749,2.07107
201901,20739,6.50424
201901,20756,5.81326
201901,20270,14.26585
201901,20161,22.54172
201901,20107,16.29244
201901,20175,30.97924
201901,20506,1.44558
201901,20536,2.01965
201901,21200,0.00069
201901,21190,0.09471
201901,21224,0.4419
201901,20533,2.78094
201901,20618,-0.06601
201901,20124,58.42895
201901,20070,62.17209
201901,20042,36.08458
201901,20144,10.79609
201901,20264,18.68346
201901,20787,10.42239
201901,20167,4.85837
201901,20179,16.42773
201901,20464,7.07937
201901,20465,9.90885
201901,20625,8.15212
201901,20497,10.28131
201901,20789,1.16112
201901,20628,0.16242
201901,20710,7.041
201901,20837,5.00968
201901,20784,-0.00225
201901,20640,13.54923
201901,20865,4.77859
201901,20443,2.81749
201901,20637,3.94703
201901,20885,1.19465
201901,21028,0.99044
201901,20830,5.7745
201901,20696,7.87699
201901,20963,2.91782
201901,20826,5.9645
201901,20418,18.15952
201901,20663,6.43636
201901,20678,4.83177
201901,20636,8.7111
201901,20665,4.72432
201901,20490,6.43166
201901,20509,4.79388
201901,20773,3.14496
201901,20561,9.8149
201901,20765,3.60142
201901,20597,7.94021
201901,20957,0.1507
201901,20882,4.07753
201901,20801,0.3145
201901,21057,0.0
201901,20976,2.51924
201901,21062,3.90281
201901,20428,11.8897
201901,20752,1.10248
201901,20666,-0.07644
201901,20733,-0.06552
201901,20530,11.6253
201901,20358,10.69046
201901,20426,3.50049
201901,20317,9.93873
201901,20231,0.1769
201901,20356,18.57989
201901,20991,2.16118
201901,20350,25.4035
201901,20234,67.62174
201901,20398,5.42707
201901,20265,30.07089
201901,20302,9.83216
201901,20305,3.97204
201901,20326,12.8803
201901,20095,73.68952
201901,20157,10.68156
201901,20155,2.91892
201901,20903,10.12284
201901,20514,35.85694
201901,20578,14.86786
201901,20496,1.98078
201901,21161,3.61911
201901,20771,32.94703
201901,20743,20.31926
201901,20724,0.01229
201901,20217,23.77393
201901,20588,0.0
201901,20914,5.8375
201901,20857,19.91725
201901,21040,4.31613
201901,20855,2.787
201901,20877,0.77816
201901,20750,5.34819
201901,20881,2.08572
201901,20951,0.59377
201901,20945,1.18945
201901,20898,10.76657
201901,20758,2.69298
201901,20417,0.0
201901,20584,0.09888
201901,20298,0.17978
201901,20598,0.44534
201901,20343,0.00865
201901,20573,40.52241
201901,20610,0.30406
201901,20832,26.0756
201901,20377,0.04492
201901,21003,5.46437
201901,20996,9.81162
201901,20777,10.56469
201901,20481,2.89394
201901,20393,2.80393
201901,21164,0.3362
201901,21176,1.00328
201901,20667,0.27759
201901,20478,3.18153
201901,20415,0.69415
201901,20508,0.77679
201901,20319,32.37365
201901,20390,26.32528
201901,20447,8.28552
201901,20370,10.7602
201901,20873,0.76668
201901,20930,0.60613
201901,20202,33.2083
201901,20564,33.86041
201901,20595,29.16544
201901,20794,6.66357
201901,20790,7.2612
201901,20989,7.57848
201901,20334,28.10052
201901,20340,16.58412
201901,20574,3.47616
201901,20552,5.46633
201901,20351,25.94669
201901,20541,24.54747
201901,20544,15.77941
201901,20589,11.23996
201901,20445,4.85328
201901,20635,4.80407
201901,20805,7.62243
201901,20571,0.58378
201901,20368,0.0
201901,21118,3.06583
201901,21207,1.27715
201901,21194,1.35752
201901,20135,46.52232
201901,20378,28.93418
201901,20624,2.74201
201901,20646,1.73453
201901,20811,-0.00098
201901,21195,0.34294
201901,21167,0.47713
201901,21180,5.98672
201901,20402,25.1837
201901,21023,2.65885
201901,20741,18.47692
201901,20657,41.74266
201901,21248,1.19059
201901,21262,0.83892
201901,21259,0.92507
201901,21263,0.86152
201901,21244,1.81201
201901,21246,1.73574
201901,21261,0.80361
201901,21256,0.88976
201901,20542,2.08747
201901,20650,-0.13956
201901,20337,18.63826
201901,20766,5.5054
201901,20767,16.3237
201901,20731,66.8043
201901,20149,162.00082
201901,21142,5.1739
201901,21191,1.73759
201901,21209,2.85199
201901,21226,0.16501
201901,20451,6.15888
201901,20545,0.77805
201901,21065,0.79548
201901,21212,0.3204
201901,21184,0.09356
201901,20112,33.0096
201901,21126,6.23383
201901,21155,0.21107
201901,20387,13.46907
201901,20403,5.11003
201901,20297,0.27617
201901,20306,0.0
201901,20344,0.022
201901,20348,9.97837
201901,20841,12.06992
201901,20836,2.76834
201901,20763,25.13544
201901,20128,50.7416
201901,20143,3.12188
201901,20170,0.01327
201901,20260,0.11532
201901,20172,353.47348
201901,21133,2.49871
201901,21157,4.10357
201901,20266,39.46215
201901,21245,5.21801
201901,21233,4.61741
201901,20488,13.88893
201901,21020,35.81935
201901,20679,1.29746
201901,20967,0.55098
201901,20191,26.6903
201901,20164,0.0
201901,20203,7.6713
201901,21229,0.5014
201901,20126,58.5163
201901,20150,53.18935
201901,20089,212.66434
201901,20218,42.1441
201901,20513,30.1261
201901,20262,-0.01802
201901,20395,22.83263
201901,20604,18.43715
201901,20576,68.11459
201901,20237,17.82887
201901,20186,9.72754
201901,20229,20.09367
201901,21034,4.22702
201901,21022,2.80375
201901,21013,3.09609
201901,20130,1.67993
201901,20159,1.74496
201901,20389,10.53702
201901,20364,22.38026
201901,20902,12.13947
201901,20997,14.2148
201901,20503,1.04422
201901,21201,0.00527
201901,20700,2.94545
201901,20682,25.04148
201901,20611,19.30236
201901,20477,0.16757
201901,20408,86.40424
201901,20712,69.06126
201901,20990,3.36118
201901,21001,4.77847
201901,21037,4.87651
201901,20522,0.08504
201901,20459,46.60516
201901,20523,4.46612
201901,20495,0.2148
201901,20559,7.71304
201901,20540,8.20932
201901,20527,0.63218
201901,20553,4.10378
201901,21011,5.0232
201901,20979,7.09254
201901,21043,6.10319
201901,21031,6.06633
201901,21188,3.6202
201901,21206,4.19044
201901,20709,15.0423
201901,20917,1.08685
201901,20460,15.56864
201901,21056,2.63915
201901,20627,0.65749
201901,20558,29.20736
201901,20689,18.46208
201901,20798,6.0788
201901,20835,8.07352
201901,20817,9.49312
201901,20580,22.18125
201901,20547,1.18072
201901,21093,12.88228
201901,21105,12.86577
201901,21102,12.74285
201901,20809,23.0599
201901,21125,-0.02406
201901,20295,14.42179
201901,20225,0.0
201901,20301,-0.00643
201901,20291,0.00703
201901,20848,1.57248
201901,20324,1.34118
201901,20230,0.7204
201901,20009,378.8997
201901,21182,0.20957
201901,21113,0.44379
201901,21122,0.12993
201901,20036,21.0392
201901,20439,26.67516
201901,20493,21.23984
201901,20814,8.61326
201901,20421,10.92136
201901,21185,0.61548
201901,20452,5.35497
201901,20982,2.8989
201901,20870,1.70901
201901,20706,0.52035
201901,20802,3.68929
201901,21156,2.42042
201901,21181,0.86268
201901,20471,9.97542
201901,21192,2.07844
201901,21222,0.85904
201901,21124,1.92769
201901,20725,1.20583
201901,20583,2.88605
201901,20831,8.56055
201901,20622,18.22393
201901,20783,1.95002
201901,20793,9.86385
201901,20658,10.96468
201901,20629,38.87289
201901,20677,22.41577
201901,20572,40.73235
201901,20632,16.68183
201901,20602,21.14254
201901,20669,18.11951
201901,20590,0.01153
201901,20064,0.091
201901,21170,1.03886
201901,20569,4.09161
201901,20908,2.04037
201901,21255,0.70368
201901,21257,0.66361
201901,21271,0.21423
201901,21264,0.16188
201901,20014,50.42856
201901,20049,70.47768
201901,20056,45.18696
201901,20567,14.15844
201901,20323,1.0623
201901,21084,0.0
201901,20409,15.64699
201901,20216,24.46353
201901,21202,0.85398
201901,20642,21.90264
201901,20651,40.17084
201901,20254,13.25123
201901,21218,1.12167
201901,20751,5.17444
201901,20742,7.25306
201901,20585,9.6678
201901,20563,26.21275
201901,20612,20.10514
201901,20699,26.88941
201901,20883,9.942
201901,20956,21.59408
201901,20906,7.22063
201901,20985,15.73561
201901,20453,4.20241
201901,20608,2.71941
201901,21010,2.62189
201901,20587,0.0
201901,20630,0.0
201901,20981,8.88679
201901,20853,5.29506
201902,20524,31.70061
201902,20311,1.36318
201902,20654,2.2725
201902,21005,1.44843
201902,20974,0.97843
201902,20828,7.90928
201902,20941,1.19797
201902,20803,2.44237
201902,20781,2.22686
201902,20638,12.05459
201902,20479,4.34288
201902,20313,5.88042
201902,20224,23.9967
201902,20232,24.57273
201902,20158,39.71331
201902,21048,1.63836
201902,20086,54.75492
201902,20852,4.47414
201902,20948,1.03735
201902,20283,36.58768
201902,20937,2.59896
201902,21080,1.24706
201902,20947,4.1092
201902,20812,3.81654
201902,20970,3.62762
201902,20609,16.02881
201902,20051,28.07024
201902,20242,23.54352
201902,20325,24.61805
201902,20033,194.42514
201902,21088,1.11892
201902,20432,4.34363
201902,20424,2.01317
201902,20505,1.45651
201902,20484,1.66486
201902,20641,7.65186
201902,20721,3.0956
201902,20660,4.04171
201902,20797,3.89211
201902,20925,3.95685
201902,21032,1.43689
201902,20486,0.0
201902,20730,1.5395
201902,20388,13.0494
201902,20119,66.72884
201902,20129,-0.19576
201902,20053,0.91157
201902,20846,1.89134
201902,20007,234.21382
201902,20055,42.35568
201902,20810,4.66555
201902,20672,7.78902
201902,20190,32.73496
201902,20148,10.57886
201902,20233,0.0
201902,20345,1.29184
201902,20162,26.30022
201902,20472,10.22112
201902,20363,14.43187
201902,20366,2.39561
201902,20308,8.67323
201902,20482,17.13044
201902,20606,11.68158
201902,20745,11.20276
201902,20579,9.4975
201902,20713,11.49186
201902,20470,11.97279
201902,20596,7.07709
201902,20893,3.20747
201902,20824,15.3376
201902,20939,5.84798
201902,20039,0.53508
201902,20082,23.26834
201902,20656,23.14408
201902,20546,19.64887
201902,20361,10.48844
201902,20322,21.45314
201902,20207,88.334
201902,20796,5.55835
201902,20281,0.0
201902,20120,49.43047
201902,20860,2.07065
201902,20132,137.62694
201902,20998,0.74911
201902,20353,64.23303
201902,20111,19.542
201902,20605,0.44318
201902,20276,8.6565
201902,20701,10.9002
201902,20864,2.92192
201902,20076,62.72628
201902,20744,1.99819
201902,20253,0.47852
201902,20027,87.75931
201902,20068,15.31684
201902,20549,5.65756
201902,20594,5.64005
201902,20708,0.00876
201902,20463,0.02043
201902,20570,5.98744
201902,20714,0.0
201902,20661,4.23006
201902,20693,0.0
201902,20538,0.01921
201902,20922,0.95858
201902,20786,0.0
201902,21063,3.58811
201902,20466,22.64191
201902,20532,-3.21048
201902,21083,1.59869
201902,20960,4.3265
201902,20380,18.94774
201902,20438,17.62187
201902,20404,23.07855
201902,20117,30.11751
201902,20680,12.97375
201902,20407,1.03587
201902,20285,6.42358
201902,20936,0.35818
201902,20346,14.73515
201902,20887,2.01408
201902,20372,5.15326
201902,20381,25.52638
201902,20352,18.25751
201902,20850,9.57466
201902,20005,0.58415
201902,20004,417.1584
201902,20003,592.10902
201902,20379,14.16097
201902,20019,171.13642
201902,20394,5.63212
201902,20501,5.74201
201902,20800,1.24579
201902,20411,4.48059
201902,20272,0.34676
201902,20778,5.79663
201902,20617,27.27772
201902,20554,0.01911
201902,20755,1.86131
201902,20776,0.10893
201902,20718,0.30767
201902,20457,13.03029
201902,20405,0.0
201902,20431,1.60524
201902,20248,6.47469
201902,20287,2.98083
201902,20214,12.86092
201902,20057,0.78624
201902,20052,136.7813
201902,20384,12.75245
201902,20108,47.88392
201902,20118,24.1645
201902,20454,6.05448
201902,20046,47.02664
201902,20645,2.11351
201902,20683,5.34821
201902,20142,103.44953
201902,20240,42.87367
201902,20259,24.03448
201902,20565,12.06704
201902,20396,18.07577
201902,20399,31.54993
201902,20892,4.52269
201902,20874,4.85191
201902,20125,6.11793
201902,20139,16.53561
201902,20093,9.81981
201902,20101,17.57574
201902,20106,1.5561
201902,20123,2.61261
201902,20894,4.09704
201902,20879,3.57765
201902,20360,6.59393
201902,20048,-0.51237
201902,20077,-0.81682
201902,20194,9.54932
201902,20169,11.31661
201902,20136,7.53698
201902,20105,-5.18307
201902,20173,20.43569
201902,20435,1.89353
201902,20806,11.56079
201902,20269,4.91684
201902,20383,1.27629
201902,20492,4.95405
201902,20277,11.37173
201902,20446,2.69838
201902,20006,10.93687
201902,20017,31.94277
201902,20029,5.3116
201902,20097,38.84018
201902,20109,29.42987
201902,20099,74.12396
201902,20040,-0.02091
201902,20178,30.64583
201902,20013,4.7502
201902,20092,1.62162
201902,20065,5.733
201902,20205,-0.00409
201902,20166,0.78624
201902,20137,15.12765
201902,20371,4.70248
201902,20008,30.61488
201902,20018,37.11844
201902,20096,96.82718
201902,20761,1.15752
201902,20705,29.66299
201902,20221,12.84323
201902,20087,0.05838
201902,20074,0.97297
201902,20088,59.7621
201902,20243,0.06486
201902,20644,1.20393
201902,20676,3.12858
201902,20825,2.44881
201902,20905,2.07207
201902,20517,2.62899
201902,20804,1.17936
201902,20568,2.62899
201902,20474,15.27347
201902,20433,19.59786
201902,20456,46.42136
201902,20480,27.78838
201902,20931,8.35598
201902,21077,4.93863
201902,20069,-0.00874
201902,20071,1.90445
201902,20091,0.47174
201902,20113,0.24461
201902,20028,86.3226
201902,20072,0.0819
201902,20038,27.50093
201902,20066,72.24672
201902,20067,101.86176
201902,20115,15.4103
201902,20141,1.01338
201902,20084,85.87727
201902,20121,77.83958
201902,20116,50.49007
201902,20289,38.2928
201902,20146,103.26225
